"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"netlogo/Segregation.nlogox"
"segregation-reference"
"05/23/2026 18:09:07:472 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","visualization","density","%-similar-wanted","[step]","ticks","count turtles","percent-similar","percent-unhappy","count turtles with [not happy?]"
"1385","old","95","65","671","671","2469","98.91258445945947","0","0"
"1388","old","95","65","337","337","2475","98.88608659100461","0","0"
"1386","old","95","65","916","916","2453","98.83484767504008","0","0"
"1365","old","95","60","10000","10000","2466","98.86616509483946","1.013787510137875","25"
"1387","old","95","65","907","907","2456","99.08286232270449","0","0"
"1391","old","95","65","367","367","2461","98.95954984605585","0","0"
"1389","old","95","65","458","458","2472","99.06217070600633","0","0"
"1392","old","95","65","516","516","2483","99.09062402006899","0","0"
"1390","old","95","65","599","599","2470","99.19814306815783","0","0"
"1393","old","95","65","590","590","2472","98.98840885142255","0","0"
"1396","old","95","65","453","453","2473","99.11588253868014","0","0"
"1395","old","95","65","540","540","2452","98.85561497326204","0","0"
"1398","old","95","65","565","565","2475","98.84283610351356","0","0"
"1397","old","95","65","564","564","2473","99.18921764767822","0","0"
"1394","old","95","65","1312","1312","2490","99.01165210153974","0","0"
"1399","old","95","65","679","679","2464","99.03489235337788","0","0"
"1400","old","95","65","325","325","2446","98.86107231116364","0","0"
"1401","old","95","65","493","493","2468","99.0068674062335","0","0"
"1403","old","95","65","527","527","2460","99.11833439558106","0","0"
"1404","old","95","65","475","475","2458","98.8607325383305","0","0"
"1405","old","95","65","539","539","2463","99.0450928381963","0","0"
"1406","old","95","65","347","347","2486","99.01950558047355","0","0"
"1407","old","95","65","409","409","2475","99.15922228060955","0","0"
"1409","old","95","65","608","608","2467","98.9846641988366","0","0"
"1410","old","95","65","701","701","2480","98.97274633123689","0","0"
"1402","old","95","65","2756","2756","2463","99.05580309781456","0","0"
"1408","old","95","65","1695","1695","2494","99.08751555371215","0","0"
"1414","old","95","70","519","519","2451","99.73412740614698","0","0"
"1413","old","95","70","1249","1249","2469","99.76915005246589","0","0"
"1412","old","95","70","4162","4162","2464","99.68374446552815","0","0"
"1417","old","95","70","996","996","2476","99.79096989966555","0","0"
"1418","old","95","70","634","634","2463","99.7260562638289","0","0"
"1416","old","95","70","6396","6396","2468","99.69473684210526","0","0"
"1411","old","95","70","10000","10000","2471","98.88795635753253","1.41643059490085","35"
"1420","old","95","70","1406","1406","2482","99.781204417587","0","0"
"1421","old","95","70","471","471","2477","99.83289817232375","0","0"
"1415","old","95","70","10000","10000","2473","99.2239932885906","0.8491710473109584","21"
"1424","old","95","70","985","985","2465","99.70504582323818","0","0"
"1425","old","95","70","817","817","2475","99.80137988710015","0","0"
"1426","old","95","70","2055","2055","2456","99.60746870358582","0","0"
"1419","old","95","70","10000","10000","2471","99.22236233711644","1.2545528126264671","31"
"1427","old","95","70","744","744","2474","99.76972995603936","0","0"
"1422","old","95","70","10000","10000","2480","98.580375782881","1.8145161290322582","45"
"1423","old","95","70","10000","10000","2465","98.59793379717479","1.5010141987829615","37"
"1431","old","95","70","1730","1730","2479","99.8226395409494","0","0"
"1432","old","95","70","1292","1292","2475","99.74900648399915","0","0"
"1433","old","95","70","1346","1346","2476","99.7804954531201","0","0"
"1428","old","95","70","10000","10000","2476","98.16657936092194","2.1809369951534734","54"
"1429","old","95","70","10000","10000","2488","98.32553302132085","2.130225080385852","53"
"1435","old","95","70","522","522","2449","99.72296217368141","0","0"
"1437","old","95","70","688","688","2450","99.70149253731343","0","0"
"1434","old","95","70","3188","3188","2489","99.86511724424155","0","0"
"1438","old","95","70","779","779","2461","99.71491922711435","0","0"
"1430","old","95","70","10000","10000","2483","98.76955161626695","1.6109544905356425","40"
"1436","old","95","70","7988","7988","2466","99.71554993678888","0","0"
"1439","old","95","70","8901","8901","2469","99.72645975802209","0","0"
"1440","old","95","70","10000","10000","2494","98.2407119942047","2.165196471531676","54"
